label,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49
Trouser,0,0,116.6875,179.625,98.0625,0,0,0,0,161.75,195.4375,135,0,0,0,0,174.8125,187.375,148.5,0,0,0,0,158.75,149.1875,152.5,0,0,0,0,162.9375,146.375,157.375,0,0,0,0,172.0625,138.9375,171.5625,0,0,0,0,169.3125,119.25,166.375,0,0
Ankle boot,0,0,0,2.875,32.8125,49.75,15.5,0,0,0.0625,73.625,184.1875,155.5625,98.5,0,0,0.75,93.9375,199.6875,163.5,107.5,0,0,21.125,141.5625,202,197.3125,129.875,5.625,17.3125,127,144.125,191.0625,134.625,146.625,117.5625,156.8125,185.3125,194.3125,61.5,52.625,131.625,0,1.8125,16.375,7,0,0,0
Dress,0,0,50.75,132.6875,111.375,12,0,0,0.1875,167.625,193.1875,183.25,83.375,0,0,15.6875,182.4375,180.125,185.8125,105.875,0,0,0,72.375,176.25,178.9375,0,0,0,0,86.9375,173.1875,181.1875,1.125,0,0,0,94.8125,182.5625,185.8125,2,0,0,0,65.1875,165.5,158.375,0.3125,0
Bag,0,0,0,0,0,0,0,69.9375,129.875,115.9375,118.125,131.5,135.375,82.5,172.1875,238.25,237.625,239.0625,240,240.4375,192.0625,178.1875,241.4375,240.5625,240.8125,240.9375,242.3125,201.75,164.0625,240.9375,242,241.75,242.1875,242.6875,199.625,101.875,184.875,185.25,185.8125,191.5,195.5,113,0,0,0,0,0,0,0
Bag,0,0,0,0,0,0,0,0,10.1875,40.75,15.3125,13,9.8125,0,35.8125,66.5,38.8125,44.1875,44.25,53.5625,46.6875,38.3125,73.125,42.6875,59.25,37.75,83.9375,55.75,35.6875,85.9375,71.625,76.375,52.9375,60.125,39.0625,3.875,26.4375,15.1875,19.125,22.75,12.5625,0.25,0,0,0,0,0,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.4375,46.4375,75.8125,20.25,57.6875,26,49.8125,115.3125,149.375,172.4375,181.1875,137.1875,79.0625,102.1875,120.6875,139.125,124.875,105.8125,97.1875,0,7,14.9375,11.4375,21.5625,19.1875,8.375,0,0,0,0,0,0,0
Ankle boot,0,0,0.0625,51.625,132.125,148.375,67.8125,0,0,0.4375,117.5625,195.625,210.125,88.8125,0,0,0.4375,156.5625,203.625,205.8125,117.9375,0,0,40.6875,178.75,205.25,197.9375,166.4375,0,0.4375,80.3125,184.4375,206.3125,179.875,174.5625,1,55.75,165.625,207.625,151.5,37.375,171.4375,68.625,144.875,160.1875,140.3125,12.25,27.9375,123.9375
Bag,0,0,0,0,0,0,0,1.5625,1.75,3,4.75,4.25,2.625,1.125,66,65.875,60.1875,69.125,80.5,84.125,99.0625,39.25,41.75,46.875,61.125,61.5,76.3125,86.8125,60.375,119.6875,120.4375,85.3125,81.4375,78.6875,68.1875,15.6875,7.6875,7.625,1.8125,1.9375,3.0625,1.25,0,0,0,0,0,0,0
Pullover,0,26.875,96.3125,134.25,107.25,42.4375,0,0,114.625,154.625,153.25,145.5,132.125,0,0,139.8125,172.125,171.8125,152.4375,169.3125,0.4375,0,165.25,155.6875,145.1875,140.9375,185.3125,11.375,0,173.4375,134.375,140.0625,134.25,170.9375,18.625,0,149.1875,124.75,135,137.25,136.25,22.1875,0,112.5,62.4375,66.375,66.625,95.625,20.9375
Sandal,0,0,0,0,0,0,0,0,0,0,5.125,61.375,73.3125,37.5,0,0,0,45.0625,11.125,64.125,85.875,0.1875,0.625,28.6875,52.375,80.0625,99.75,25.5625,49.25,93.1875,57.6875,96.625,149.125,135.5625,95.5,19.5,50.4375,49.3125,34.875,29.875,28.6875,20.0625,0,0,0,0,0,0,0
Shirt,0,3.9375,61,172.75,92.8125,18.0625,0.125,0,83.6875,141.5,138.75,139.9375,119.75,0,0,109.4375,143.875,130,135.125,143.375,0,0,120.6875,144.5625,127.875,130.5625,148.3125,9.4375,0,124.6875,139.5625,131.1875,130.875,152.625,20.125,0,111.5,136,138.9375,135,134.1875,25.875,0,59.6875,103.25,143.6875,118.9375,57.25,15.4375
Dress,0,0,100.75,105.4375,119.0625,0,0,0,0,105.9375,104.8125,118.4375,11.1875,0,0,0,141.8125,99.375,117.4375,33.125,0,0,0,148.0625,97.4375,110.4375,36.625,0,0,0,144.75,102,107.5,33.875,0,0,0,145.9375,104.75,107.875,31.1875,0,0,0,178.3125,152.9375,151.6875,32.5,0
T-shirt/top,0,86.75,202.875,223.5625,222.9375,153.75,12.875,18.125,231.875,176.75,229.75,191.875,214.125,109.875,53.9375,184.625,212.5,231.3125,225.9375,198.625,104.6875,0.0625,1,206.0625,231.9375,231.5,115.1875,0.3125,0,0.625,207,232.5,232.4375,111.4375,0,0,0.75,206.5,232.9375,232.5625,116.8125,0,0,0.9375,200.8125,230,229,105.25,0
Coat,0,0.1875,45.625,163,76.4375,0.0625,0,0,9.0625,134.9375,141.4375,100.5,48.125,0,0,41.3125,178.4375,122.125,149.25,76.125,0,0,52.75,181.8125,144.5625,158.8125,103.1875,0,0,56.25,175.5625,148.0625,154.5,126.0625,0,0,46.375,156.0625,143.1875,140.3125,127.375,0,0,10.1875,86.125,111.1875,102.125,34.3125,0
Ankle boot,0,0,0.375,50.8125,86.375,90.6875,58.8125,0,0,0.75,65.6875,126.9375,146.0625,74.3125,0,0,0.4375,81.375,130.8125,137.4375,71.5,0,0,0.1875,57.3125,115.125,112.375,53.75,0.3125,0,13,115.625,117.5625,104.4375,101.3125,73.5625,79.375,92.375,128.375,156.9375,174.6875,134.1875,39.4375,84.4375,101,86.375,47.9375,98.1875,77
Shirt,0,12.6875,45.0625,95.4375,39.375,5.6875,0,0,24.9375,59.375,60.3125,62.875,8.6875,0.0625,44,114.25,70.625,80.0625,87.375,93.5625,47.25,29.75,119.875,62.125,73,62.125,118.125,15.125,35.0625,111.25,63.5625,71.6875,62.375,106.4375,16,0,25.9375,67.8125,73.25,68.625,21.625,0,0,33.0625,67.4375,69.5,68.75,25.4375,0
T-shirt/top,0,65.8125,161.125,162.1875,162.875,60.25,0,0,149.625,174.25,174.1875,161.75,140.6875,0,0,89.3125,179.8125,177.6875,146.875,101.8125,0,0,0.1875,173.5625,177.8125,178.75,19.875,0,0,0.0625,170.875,178.625,179.3125,22.75,0,0,0,174.0625,179.0625,180,32.5625,0,0,0.25,152.6875,177.5,164.4375,24.8125,0
Pullover,0.125,50.5,122.8125,133,126.125,56.125,0,0,132.1875,120,108.375,110,141.5,0,0,173.25,111.75,85.3125,110.875,179.25,3.0625,11.375,181.75,129.0625,131.6875,137.8125,175.6875,19.6875,18.9375,138.5625,142.9375,147.6875,152.9375,133.6875,27.0625,21.1875,105.25,153.4375,150.5625,155.0625,94.4375,28.125,5.75,67.9375,0.25,0.25,0.1875,64.25,11.0625
T-shirt/top,0,2.25,108.1875,107.5625,107.4375,22.5,0,0,0,111.75,107.4375,106.875,26.875,0,0,0,102.6875,110.25,114.625,2.25,0,0,0,103.875,114.0625,114.6875,6.875,0,0,0.1875,122.375,119.875,118.9375,27.5,0,0,13.6875,131.5,123.875,123.8125,49.5625,0,0,27.1875,141.5,134.6875,139.4375,66.3125,0
Coat,0,0.4375,48.1875,190.1875,124.25,14.0625,0,0,90.6875,208.75,212.9375,215.3125,186.375,0,0,133.4375,217.1875,210.25,213.125,218.125,0.1875,0,167.0625,186.125,180,181.1875,211.1875,16.375,0,180.5,187.0625,181.5,180.6875,210.5625,37.625,0,193.875,162.5,181.625,186.125,191.8125,51.125,0,164.1875,99.9375,96.3125,105.9375,141.9375,45
Coat,0,0.625,20.625,61.75,28.6875,0.125,0,0,19.125,172.6875,163.3125,191.6875,39.875,0.0625,0.25,115.375,213.25,211.625,212.0625,135.8125,0.625,0.375,172.5,214.25,213.1875,214.0625,191.125,0.3125,1.3125,208.1875,213.75,209.375,209.5625,224.9375,9.4375,44.6875,180.4375,216.375,212.3125,213.625,181.25,64.125,53.25,110.6875,116.0625,117.125,116.875,111.75,79
Trouser,0,0,107.9375,180.1875,140.3125,0,0,0,0,105.0625,189.8125,140.875,0,0,0,0,89.3125,144.5,116.5625,0,0,0,0,77.8125,124.625,102.5,0,0,0,0,85.4375,101.875,100.6875,0,0,0,0,95.125,87.625,126.25,0,0,0,0,93.125,50.625,112.9375,0,0
Bag,0,0,1,61.125,26.3125,0,0,0,0,14.0625,48.75,60.8125,0.4375,0,21.375,46.9375,83.4375,51.875,101.625,47.0625,26.125,29.9375,29.5,58.75,39.1875,66.125,17.625,11.25,17.625,52,28.9375,50.9375,42.1875,40.8125,17.875,2.1875,60.5625,97.5,154.8125,156.6875,51.3125,18.5,0.5,46.5,52.4375,154,107.3125,52.5,9.5
Coat,0,1.125,73.9375,137.375,88.9375,5.125,0,0,34.6875,90.3125,117.5,89.6875,52.875,0,0,61.25,80.5,86.125,70.375,96.9375,0,0,75.875,83.0625,89.625,65.375,121.125,0,0,77.1875,65.6875,87.1875,61.5,103.5,0,0,84.5625,3.125,0.0625,0.375,80.875,0,0,90.75,0.1875,0,0.3125,79,0
Trouser,0,0,89.3125,186.375,117,0,0,0,0,115.1875,196.8125,138.6875,0,0,0,0,123.75,135.625,159.25,0,0,0,0,129.5625,89.625,157.5625,0,0,0,0,105.625,65.3125,148.25,0,0,0,0,90.625,97.4375,151.625,0,0,0,0,54.5,98.5625,150.0625,0,0
T-shirt/top,0,4.3125,17.125,54.375,11.75,2.125,0,0,4.875,87.375,108.4375,86.9375,15.1875,0,0,9,134.75,161.1875,133,7.0625,0,0,0,104.75,148.625,129.4375,5.9375,0,0,0.3125,52.375,103.625,58.8125,9.3125,0,0,0,21.375,28.4375,23.125,6.25,0,0,0,17.375,24,20.6875,3.9375,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.125,80.9375,19.5,0,30.125,11.25,31.9375,88.9375,78.125,92.5,83.375,105.3125,32.375,44.4375,53.9375,60.9375,64.875,56,51.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9375,39.5625,50.75,0,21.25,63.3125,89.1875,135.25,173.5,178.25,150.6875,202.25,70.625,87.75,101,115.75,116.75,118.25,120.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trouser,0,105.1875,99.6875,88.375,74.1875,62.75,0,0,179.375,204.625,206.5625,187.875,157.25,0,0,190.875,200.875,200.9375,204.9375,184.1875,0,0,193.6875,200.375,184.4375,202.5625,193.5,0,0,196.375,186.5,6.4375,201.9375,193.875,0,0,194.5625,152.1875,1.1875,167.375,190.0625,0,0,162.3125,127.8125,0.375,140.25,175.375,0
Trouser,0,0,116.9375,179.375,152.125,0,0,0,0,120.1875,161.5625,152.875,0,0,0,0,121.75,120.5,143.4375,1.25,0,0,0,131.5,116.5625,143,8.9375,0,0,0,128.5,84.6875,158.5625,18.6875,0,0,0,145,34.5,166.8125,25.625,0,0,0,159.625,4.4375,137,26,0
Bag,0,0,14.4375,62.5625,71.3125,42.5,0.125,0,2.25,53.8125,2.125,1,37.5,14.0625,0.25,53.8125,151.8125,146.6875,132.9375,132.5625,123.625,63.375,184.9375,210.5,192.1875,201.125,200.6875,195,122.375,156.5625,215.5,218.0625,212.6875,229.5625,203.6875,89.875,196.4375,224.375,226.6875,228.0625,226.5625,213.5,67.3125,172.0625,186.8125,196.875,134.1875,126.6875,104.1875
Sandal,0,0,0,0,0,0,0,0,0,0,0.75,2.1875,66.5625,0.625,0,0.0625,0,61.5625,120.9375,15,19.3125,0,15.5625,4.6875,1.1875,51.8125,96.3125,71,17.375,150.6875,83.3125,51.5625,74.0625,78.375,66.1875,28.875,49.75,57.6875,48,31.875,45.0625,36.8125,0,0,0,0,0,0,0
Sandal,0,0,0.0625,8.0625,0.8125,16.1875,0,0,0,0.5625,47.875,81.875,123,55.875,0,0,7.8125,117.0625,89.8125,44.25,123.3125,0.125,0.125,27.1875,24.6875,114.125,137.6875,148.5625,0.0625,1.375,8.5625,17.875,92,98.125,139.8125,23.8125,100.25,54.9375,72.9375,16.5625,88.4375,136.8125,32.5625,60.3125,64.9375,24.5625,0.3125,34.4375,52.625
Bag,0,0,19.1875,91.0625,1.375,0,0,0,0.75,106.3125,18.875,59.1875,0.25,0.125,9.125,41.8125,133.8125,25,97.1875,37.5625,7.4375,38.6875,157.9375,155.5625,138.5625,158.1875,137.3125,17.875,56.1875,162.625,153.5625,148,149.875,140.4375,41.3125,78.25,164.875,157.8125,154.6875,154.375,139.75,66.1875,8.5625,167.4375,155.75,152.125,159.1875,161.25,24.75
T-shirt/top,0,24.625,47.9375,56.0625,50.1875,26.0625,0,0.9375,54.625,44.1875,41.5625,50.75,67,1.4375,8.5,41.9375,43.0625,41.25,50.1875,49.625,10,0.0625,29.0625,98.5,38.4375,52,25.6875,0,0.0625,42.3125,145.6875,47.75,53.5625,29.875,0,0.0625,50,108.0625,52.6875,59.25,35.4375,0,0.0625,27.1875,60.125,77.1875,65,40.4375,0
Pullover,0,42.875,173.75,137.4375,162.875,81.875,0,0,124.125,188,186.5,153.75,190.875,0,0,125,144.125,199.25,155.9375,153.75,0,0,149.25,131.9375,211.8125,166.125,183.875,3.25,0,168.1875,218.3125,234.1875,232.8125,215.8125,14.875,0,201.875,77.8125,86.4375,85.1875,199.875,16.25,0,122.5,0.6875,0,0.625,128.8125,0
